ID,Address,City,State,Country,Lat,Long
100402,1904 Goodrich Ave, Austin, TX 78704, USA,30.2525664,-97.7711708
100403,1904 Goodrich Ave, Austin, TX 78704, USA,30.2525664,-97.7711708
100404,1904 Goodrich Ave, Austin, TX 78704, USA,30.2525664,-97.7711708
100406,1909 Anita Dr, Austin, TX 78704, USA,30.2543937,-97.77170149999999
100407,1907 Anita Dr, Austin, TX 78704, USA,30.2542196,-97.7716166
100408,1905 Anita Dr, Austin, TX 78704, USA,30.25418239999999,-97.77148919999999
100409,1903 Anita Dr, Austin, TX 78704, USA,30.2540556,-97.7713619
100410,1901 Anita Dr, Austin, TX 78704, USA,30.2541603,-97.7711071
100411,1811 Anita Dr, Austin, TX 78704, USA,30.2540782,-97.77097979999999
100412,1809 Anita Dr, Austin, TX 78704, USA,30.2539464,-97.7709373
100413,1807 Anita Dr, Austin, TX 78704, USA,30.25397079999999,-97.77071439999999
100414,1805 Anita Dr, Austin, TX 78704, USA,30.2538322,-97.7705977
100415,1803 Anita Dr, Austin, TX 78704, USA,30.2538423,-97.7704279
100416,1801 Anita Dr, Austin, TX 78704, USA,30.2537603,-97.77030049999999
100418,1810 Ford St, Austin, TX 78704, USA,30.2534235,-97.7714468
100419,1812 Ford St, Austin, TX 78704, USA,30.2535055,-97.77157419999999
100420,1900 Ford St, Austin, TX 78704, USA,30.2535427,-97.77170149999999
100421,1709 Bluebonnet Ln, Austin, TX 78704, USA,30.2543735,-97.77204119999999
100422,1701 Bluebonnet Ln, Austin, TX 78704, USA,30.2544309,-97.77182889999999
100423,1902 Ford St, Austin, TX 78704, USA,30.2536695,-97.77182889999999
100424,1904 Ford St, Austin, TX 78704, USA,30.2537913,-97.77204119999999
100425,1719 Bluebonnet Ln, Austin, TX 78704, USA,30.2538234,-97.77225349999999
100427,1715 Bluebonnet Ln, Austin, TX 78704, USA,30.254142,-97.77216849999999
100428,1713 Bluebonnet Ln, Austin, TX 78704, USA,30.2541944,-97.77204119999999
100429,1706 Goodrich Ave, Austin, TX 78704, USA,30.25354,-97.77064299999999
100431,1708 Goodrich Ave, Austin, TX 78704, USA,30.2533793,-97.7706826
100433,1710 Goodrich Ave, Austin, TX 78704, USA,30.2532424,-97.770725
100434,1712 Goodrich Ave, Austin, TX 78704, USA,30.2531004,-97.7708524
100435,1804 Ford St, Austin, TX 78704, USA,30.2532695,-97.77102219999999
100436,1806 Ford St, Austin, TX 78704, USA,30.2533515,-97.7711496
100437,1913 Collier St, Austin, TX 78704, USA,30.2553942,-97.7714468
100438,1911 Collier St, Austin, TX 78704, USA,30.2553595,-97.771277
100439,1909 Collier St, Austin, TX 78704, USA,30.2552775,-97.7711496
100440,1907 Collier St, Austin, TX 78704, USA,30.255231,-97.7709904
100441,1905 Collier St, Austin, TX 78704, USA,30.2551608,-97.7708524
100442,1903 Collier St, Austin, TX 78704, USA,30.255034,-97.770725
100443,1901 Collier St, Austin, TX 78704, USA,30.255031,-97.7705871
100444,1815 Collier St, Austin, TX 78704, USA,30.254962,-97.7704279
100445,1813 Collier St, Austin, TX 78704, USA,30.2548906,-97.7703111
100446,1811 Collier St, Austin, TX 78704, USA,30.2548073,-97.77020499999999
100447,1809 Collier St, Austin, TX 78704, USA,30.254678,-97.7701201
100448,1807 Collier St, Austin, TX 78704, USA,30.2545841,-97.7700033
100449,1805 Collier St, Austin, TX 78704, USA,30.2544996,-97.7699184
100450,1600 Garner Ave, Austin, TX 78704, USA,30.254328,-97.769791
100451,1602 Garner Ave, Austin, TX 78704, USA,30.2542309,-97.7699184
100452,1604 Garner Ave, Austin, TX 78704, USA,30.2541244,-97.7700139
100453,1802 Anita Dr, Austin, TX 78704, USA,30.25422799999999,-97.770203
100454,1804 Anita Dr, Austin, TX 78704, USA,30.25429519999999,-97.77034289999999
100455,1806 Anita Dr, Austin, TX 78704, USA,30.2543325,-97.77047030000001
100456,1808 Anita Dr, Austin, TX 78704, USA,30.2543672,-97.7706401
100457,1810 Anita Dr, Austin, TX 78704, USA,30.2544492,-97.77076749999999
100458,1900 Anita Dr, Austin, TX 78704, USA,30.25452869999999,-97.7709373
100459,1902 Anita Dr, Austin, TX 78704, USA,30.2545659,-97.7710647
100460,1904 Anita Dr, Austin, TX 78704, USA,30.2546479,-97.7711921
100461,1906 Anita Dr, Austin, TX 78704, USA,30.2547405,-97.77132999999999
100462,1908 Anita Dr, Austin, TX 78704, USA,30.2547671,-97.7714468
100463,1910 Anita Dr, Austin, TX 78704, USA,30.2548361,-97.77160599999999
100464,1912 Anita Dr, Austin, TX 78704, USA,30.255,-97.771709
100465,1506 Garner Ave, Austin, TX 78704, USA,30.2547322,-97.76920729999999
100466,1510 Garner Ave, Austin, TX 78704, USA,30.2544825,-97.7694514
100467,1802 Collier St, Austin, TX 78704, USA,30.2547015,-97.7695363
100468,2015 Goodrich Ave, Austin, TX 78704, USA,30.2503399,-97.7720836
100469,2013 Goodrich Ave, Austin, TX 78704, USA,30.250437,-97.7719563
100470,2011 Goodrich Ave, Austin, TX 78704, USA,30.250587,-97.771882
100471,2009 Goodrich Ave, Austin, TX 78704, USA,30.2507053,-97.7717758
100472,1717 Valeria St, Austin, TX 78704, USA,30.2508447,-97.7716909
100473,1715 Valeria St, Austin, TX 78704, USA,30.2506887,-97.77148919999999
100474,1711 Valeria St, Austin, TX 78704, USA,30.2504547,-97.7716591
100475,1709 Valeria St, Austin, TX 78704, USA,30.2501809,-97.771744
100476,2100 Oxford Ave, Austin, TX 78704, USA,30.2497184,-97.77123449999999
100477,2104 Oxford Ave, Austin, TX 78704, USA,30.2493847,-97.77157419999999
100478,1705 Valeria St, Austin, TX 78704, USA,30.2498326,-97.77157419999999
100479,1707 Valeria St, Austin, TX 78704, USA,30.2499383,-97.77168030000001
100480,2019 Goodrich Ave, Austin, TX 78704, USA,30.2500188,-97.772211
100481,2017 Goodrich Ave, Austin, TX 78704, USA,30.2501582,-97.7721261
100482,2102 Oxford Ave, Austin, TX 78704, USA,30.2495367,-97.771277
100484,2001 Goodrich Ave, Austin, TX 78704, USA,30.2514197,-97.7714362
100485,1713 Hether St, Austin, TX 78704, USA,30.2513259,-97.77131940000001
100486,1711 Hether St, Austin, TX 78704, USA,30.2512438,-97.7711921
100487,1709 Hether St, Austin, TX 78704, USA,30.251179,-97.771018
100488,1707 Hether St, Austin, TX 78704, USA,30.2511246,-97.7709373
100489,1705 Hether St, Austin, TX 78704, USA,30.2510426,-97.77081
100490,2000 Oxford Ave, Austin, TX 78704, USA,30.250968,-97.77047499999999
100491,2002 Oxford Ave, Austin, TX 78704, USA,30.25080329999999,-97.7705022
100492,2004 Oxford Ave, Austin, TX 78704, USA,30.2506402,-97.77060829999999
100493,2006 Oxford Ave, Austin, TX 78704, USA,30.2504653,-97.770725
100494,2010 Oxford Ave, Austin, TX 78704, USA,30.2503259,-97.77081
100495,2012 Oxford Ave, Austin, TX 78704, USA,30.250304,-97.7709904
100496,2016 Oxford Ave, Austin, TX 78704, USA,30.2499998,-97.77102219999999
100498,1708 Valeria St, Austin, TX 78704, USA,30.2503007,-97.77123449999999
100500,1710 Valeria St, Austin, TX 78704, USA,30.2504967,-97.77113899999999
100501,1712 Valeria St, Austin, TX 78704, USA,30.2506691,-97.7710647
100502,1714 Valeria St, Austin, TX 78704, USA,30.2508508,-97.77102219999999
100503,1716 Valeria St, Austin, TX 78704, USA,30.2510174,-97.77123449999999
100504,1718 Valeria St, Austin, TX 78704, USA,30.2511391,-97.7714468
100505,2014 Oxford Ave, Austin, TX 78704, USA,30.2500919,-97.77097979999999
100506,1713 Bauerle Ave, Austin, TX 78704, USA,30.2521548,-97.7709373
100507,1711 Bauerle Ave, Austin, TX 78704, USA,30.2520728,-97.77081
100508,1709 Bauerle Ave, Austin, TX 78704, USA,30.2519908,-97.7706826
100509,1707 Bauerle Ave, Austin, TX 78704, USA,30.251956,-97.77051279999999
100510,1705 Bauerle Ave, Austin, TX 78704, USA,30.2518622,-97.77039599999999
100511,1705 Bauerle Ave, Austin, TX 78704, USA,30.2518622,-97.77039599999999
100512,1701 Bauerle Ave, Austin, TX 78704, USA,30.2517125,-97.77008819999999
100513,1613 Bauerle Ave, Austin, TX 78704, USA,30.251628,-97.7700033
100514,1611 Bauerle Ave, Austin, TX 78704, USA,30.2515983,-97.7697486
100515,1609 Bauerle Ave, Austin, TX 78704, USA,30.2515138,-97.7696637
100516,1607 Bauerle Ave, Austin, TX 78704, USA,30.2514318,-97.7695363
100517,1605 Bauerle Ave, Austin, TX 78704, USA,30.2513497,-97.7694089
100518,1603 Bauerle Ave, Austin, TX 78704, USA,30.2513175,-97.7691967
100519,1601 Bauerle Ave, Austin, TX 78704, USA,30.2512803,-97.7690693
100520,1906 Kinney Ave, Austin, TX 78704, USA,30.2510294,-97.7693346
100521,1908 Kinney Ave, Austin, TX 78704, USA,30.2509043,-97.76936649999999
100522,1910 Kinney Ave, Austin, TX 78704, USA,30.2508122,-97.7694089
100523,1604 Hether St, Austin, TX 78704, USA,30.2510122,-97.76968819999999
100524,1606 Hether St, Austin, TX 78704, USA,30.2511479,-97.769791
100525,1608 Hether St, Austin, TX 78704, USA,30.2511378,-97.76996079999999
100526,1610 Hether St, Austin, TX 78704, USA,30.2511725,-97.7701307
100527,1612 Hether St, Austin, TX 78704, USA,30.2514045,-97.77018369999999
100528,1614 Hether St, Austin, TX 78704, USA,30.2514641,-97.7703111
100530,1706 Hether St, Austin, TX 78704, USA,30.251485,-97.77071439999999
100531,1708 Hether St, Austin, TX 78704, USA,30.2516198,-97.7708949
100532,1710 Hether St, Austin, TX 78704, USA,30.2516545,-97.7710647
100533,1905 Goodrich Ave, Austin, TX 78704, USA,30.2517391,-97.7711496
100534,1715 Nash Ave, Austin, TX 78704, USA,30.2528886,-97.77045969999999
100535,1711 Nash Ave, Austin, TX 78704, USA,30.2527351,-97.7702156
100536,1709 Nash Ave, Austin, TX 78704, USA,30.2526899,-97.77003510000002
100537,1707 Nash Ave, Austin, TX 78704, USA,30.2526514,-97.76992899999999
100538,1703 Nash Ave, Austin, TX 78704, USA,30.2525364,-97.769791
100539,1701 Nash Ave, Austin, TX 78704, USA,30.2524675,-97.7696318
100540,1615 Nash Ave, Austin, TX 78704, USA,30.2524197,-97.76949379999999
100541,1613 Nash Ave, Austin, TX 78704, USA,30.2523377,-97.76936649999999
100542,1609 Nash Ave, Austin, TX 78704, USA,30.2523004,-97.7692391
100543,1605 Nash Ave, Austin, TX 78704, USA,30.2522501,-97.7689857
100545,1800 Kinney Ave, Austin, TX 78704, USA,30.252067,-97.76864479999999
100546,1802 Kinney Ave, Austin, TX 78704, USA,30.2519276,-97.7687297
100547,1600 Bauerle Ave, Austin, TX 78704, USA,30.2516538,-97.7688146
100548,1602 Bauerle Ave, Austin, TX 78704, USA,30.25169099999999,-97.7689419
100549,1604 Bauerle Ave, Austin, TX 78704, USA,30.2517705,-97.76911179999999
100550,1606 Bauerle Ave, Austin, TX 78704, USA,30.2518525,-97.7692391
100551,1608 Bauerle Ave, Austin, TX 78704, USA,30.251932,-97.7694089
100552,1610 Bauerle Ave, Austin, TX 78704, USA,30.2519692,-97.7695363
100553,1612 Bauerle Ave, Austin, TX 78704, USA,30.2520487,-97.7697061
100554,1700 Bauerle Ave, Austin, TX 78704, USA,30.252086,-97.76983349999999
100555,1702 Bauerle Ave, Austin, TX 78704, USA,30.2521655,-97.7700033
100556,1704 Bauerle Ave, Austin, TX 78704, USA,30.25226,-97.770111
100557,1706 Bauerle Ave, Austin, TX 78704, USA,30.2523295,-97.770258
100558,1708 Bauerle Ave, Austin, TX 78704, USA,30.252409,-97.7704279
100559,1710 Bauerle Ave, Austin, TX 78704, USA,30.2524107,-97.7705871
100560,1712 Bauerle Ave, Austin, TX 78704, USA,30.252494,-97.7706932
100561,1713 Nash Ave, Austin, TX 78704, USA,30.2528172,-97.77034289999999
100562,1703 Garner Ave, Austin, TX 78704, USA,30.2534762,-97.76999269999999
100563,1701 Garner Ave, Austin, TX 78704, USA,30.2535615,-97.7698759
100564,1607 Garner Ave, Austin, TX 78704, USA,30.2537009,-97.769791
100565,1713 Collier St, Austin, TX 78704, USA,30.2538404,-97.7697061
100567,1709 Collier St, Austin, TX 78704, USA,30.2536814,-97.76936649999999
100568,1707 Collier St, Austin, TX 78704, USA,30.253552,-97.7692816
100569,1705 Collier St, Austin, TX 78704, USA,30.2534725,-97.76911179999999
100570,1703 Collier St, Austin, TX 78704, USA,30.2533432,-97.7690268
100572,1611 Collier St, Austin, TX 78704, USA,30.2531792,-97.76877209999999
100573,1609 Collier St, Austin, TX 78704, USA,30.2531445,-97.7686023
100574,1607 Collier St, Austin, TX 78704, USA,30.252923,-97.76855979999999
100576,1702 Kinney Ave, Austin, TX 78704, USA,30.2528587,-97.7681353
100577,1704 Kinney Ave, Austin, TX 78704, USA,30.2526719,-97.7682627
100578,1706 Kinney Ave, Austin, TX 78704, USA,30.2525325,-97.7683476
100579,1614 Nash Ave, Austin, TX 78704, USA,30.2527713,-97.7690793
100580,1606 Nash Ave, Austin, TX 78704, USA,30.2525571,-97.7686872
100586,1511 Garner Ave, Austin, TX 78704, USA,30.2542441,-97.7689419
100587,1509 Garner Ave, Austin, TX 78704, USA,30.2543835,-97.768857
100588,1507 Garner Ave, Austin, TX 78704, USA,30.2545204,-97.7688146
100589,1506 Oxford Ave, Austin, TX 78704, USA,30.2542768,-97.76839
100590,1508 Oxford Ave, Austin, TX 78704, USA,30.2542126,-97.76852799999999
100591,1510 Oxford Ave, Austin, TX 78704, USA,30.2540453,-97.7685174
100592,1512 Oxford Ave, Austin, TX 78704, USA,30.2539059,-97.7686023
100593,1700 Collier St, Austin, TX 78704, USA,30.2536794,-97.76864479999999
100594,1702 Collier St, Austin, TX 78704, USA,30.2538012,-97.768857
100595,1704 Collier St, Austin, TX 78704, USA,30.2539305,-97.7689419
100596,1706 Collier St, Austin, TX 78704, USA,30.25401249999999,-97.7690693
100597,1708 Collier St, Austin, TX 78704, USA,30.2541841,-97.7691967
100598,2107 Oxford Ave, Austin, TX 78704, USA,30.2491462,-97.7710647
100599,2105 Oxford Ave, Austin, TX 78704, USA,30.2492408,-97.77097979999999
100600,2103 Oxford Ave, Austin, TX 78704, USA,30.2493828,-97.7708524
100602,2100 Kinney Ave, Austin, TX 78704, USA,30.2493657,-97.7703854
100603,2106 Kinney Ave, Austin, TX 78704, USA,30.2490763,-97.7705446
100605,2104 Kinney Ave, Austin, TX 78704, USA,30.2492288,-97.7704279
100606,2017 Oxford Ave, Austin, TX 78704, USA,30.249801,-97.7705977
100607,2015 Oxford Ave, Austin, TX 78704, USA,30.2498957,-97.77051279999999
100608,2013 Oxford Ave, Austin, TX 78704, USA,30.2500351,-97.7704279
100609,2011 Oxford Ave, Austin, TX 78704, USA,30.250172,-97.7703854
100610,2007 Oxford Ave, Austin, TX 78704, USA,30.2503612,-97.7702156
100612,1603 Hether St, Austin, TX 78704, USA,30.2506476,-97.7699184
100613,2000 Kinney Ave, Austin, TX 78704, USA,30.250537,-97.76964799999999
100615,2004 Kinney Ave, Austin, TX 78704, USA,30.2502047,-97.76983349999999
100616,2006 Kinney Ave, Austin, TX 78704, USA,30.250078,-97.769942
100617,2008 Kinney Ave, Austin, TX 78704, USA,30.2499284,-97.76996079999999
100618,2010 Kinney Ave, Austin, TX 78704, USA,30.249789,-97.77004579999999
100619,2012 Kinney Ave, Austin, TX 78704, USA,30.2496944,-97.7701307
100620,2016 Kinney Ave, Austin, TX 78704, USA,30.249637,-97.77034289999999
100622,1515 Oxford Ave, Austin, TX 78704, USA,30.2535703,-97.7682202
100623,1513 Oxford Ave, Austin, TX 78704, USA,30.2537072,-97.76817779999999
100624,1511 Oxford Ave, Austin, TX 78704, USA,30.2538466,-97.7680929
100625,1509 Oxford Ave, Austin, TX 78704, USA,30.2539518,-97.76801859999999
100626,1507 Oxford Ave, Austin, TX 78704, USA,30.2540781,-97.7679655
100627,1506 Kinney Ave, Austin, TX 78704, USA,30.2538396,-97.767456
100628,1508 Kinney Ave, Austin, TX 78704, USA,30.2537331,-97.7675516
100629,1510 Kinney Ave, Austin, TX 78704, USA,30.2536478,-97.7676683
100630,1512 Kinney Ave, Austin, TX 78704, USA,30.253519,-97.76776380000001
100631,1514 Kinney Ave, Austin, TX 78704, USA,30.2533715,-97.7677957
100632,1516 Kinney Ave, Austin, TX 78704, USA,30.25318729999999,-97.7678806
100634,2300 Rae Dell Ave, Austin, TX 78704, USA,30.2502957,-97.7803631
100635,2302 Rae Dell Ave, Austin, TX 78704, USA,30.2500693,-97.7804056
100636,2302 Arpdale St, Austin, TX 78704, USA,30.2499172,-97.7807028
100637,2207 De Verne St, Austin, TX 78704, USA,30.2500049,-97.7799809
100638,2205 De Verne St, Austin, TX 78704, USA,30.249928,-97.7797686
100639,2203 De Verne St, Austin, TX 78704, USA,30.2498062,-97.7795563
100640,2201 De Verne St, Austin, TX 78704, USA,30.2497267,-97.7793865
100641,2200 Arpdale St, Austin, TX 78704, USA,30.2494479,-97.7795563
100642,2202 Arpdale St, Austin, TX 78704, USA,30.2495722,-97.7797262
100643,2204 Arpdale St, Austin, TX 78704, USA,30.2496069,-97.779896
100644,2206 Arpdale St, Austin, TX 78704, USA,30.2497286,-97.7801083
100645,2207 Rabb Glen St, Austin, TX 78704, USA,30.2505558,-97.77956689999999
100646,2205 Rabb Glen St, Austin, TX 78704, USA,30.2504907,-97.779344
100647,2203 Rabb Glen St, Austin, TX 78704, USA,30.2503901,-97.779153
100649,2202 Paramount Ave, Austin, TX 78704, USA,30.250322,-97.778966
100651,2200 De Verne St, Austin, TX 78704, USA,30.2500411,-97.7791848
100652,2202 De Verne St, Austin, TX 78704, USA,30.2501324,-97.779344
100653,2204 De Verne St, Austin, TX 78704, USA,30.2502541,-97.7795563
100654,2207 Rae Dell Ave, Austin, TX 78704, USA,30.2503336,-97.7797262
100655,2102 Rabb Glen St, Austin, TX 78704, USA,30.2502258,-97.777773
100656,2104 Rabb Glen St, Austin, TX 78704, USA,30.2503475,-97.7779853
100657,2106 Rabb Glen St, Austin, TX 78704, USA,30.2503704,-97.7781658
100658,2117 Paramount Ave, Austin, TX 78704, USA,30.2504617,-97.778325
100659,2115 Paramount Ave, Austin, TX 78704, USA,30.250656,-97.77807020000002
100660,2113 Paramount Ave, Austin, TX 78704, USA,30.2508296,-97.7779747
100661,2111 Paramount Ave, Austin, TX 78704, USA,30.2510743,-97.7778155
100662,2109 Paramount Ave, Austin, TX 78704, USA,30.2512585,-97.77773049999999
100663,2107 Paramount Ave, Austin, TX 78704, USA,30.2514477,-97.7775607
100664,2105 Paramount Ave, Austin, TX 78704, USA,30.2516792,-97.7774333
100665,2103 Paramount Ave, Austin, TX 78704, USA,30.2519108,-97.7773059
100666,2101 Paramount Ave, Austin, TX 78704, USA,30.2521186,-97.77719979999999
100667,2009 Paramount Ave, Austin, TX 78704, USA,30.2522445,-97.77696630000001
100668,2007 Paramount Ave, Austin, TX 78704, USA,30.2525208,-97.77683890000002
100669,2005 Paramount Ave, Austin, TX 78704, USA,30.2526602,-97.776754
100670,2003 Paramount Ave, Austin, TX 78704, USA,30.2528545,-97.77649919999999
100671,2001 Paramount Ave, Austin, TX 78704, USA,30.2529939,-97.7764143
100672,2000 Ann Arbor Ave, Austin, TX 78704, USA,30.2528299,-97.7761596
100673,2002 Ann Arbor Ave, Austin, TX 78704, USA,30.2526575,-97.7762339
100674,2004 Ann Arbor Ave, Austin, TX 78704, USA,30.252459,-97.77637179999999
100675,2006 Ann Arbor Ave, Austin, TX 78704, USA,30.2523196,-97.77645679999999
100676,2008 Ann Arbor Ave, Austin, TX 78704, USA,30.25214889999999,-97.7766903
100677,2100 Ann Arbor Ave, Austin, TX 78704, USA,30.2519753,-97.7767858
100678,2102 Ann Arbor Ave, Austin, TX 78704, USA,30.2518414,-97.77696630000001
100679,2104 Ann Arbor Ave, Austin, TX 78704, USA,30.2515752,-97.77692379999999
100680,2106 Ann Arbor Ave, Austin, TX 78704, USA,30.2514282,-97.77713609999999
100681,2108 Ann Arbor Ave, Austin, TX 78704, USA,30.2512473,-97.7772478
100682,2110 Ann Arbor Ave, Austin, TX 78704, USA,30.2510572,-97.7773484
100683,2112 Ann Arbor Ave, Austin, TX 78704, USA,30.25087049999999,-97.7774758
100684,2114 Ann Arbor Ave, Austin, TX 78704, USA,30.2506863,-97.7775607
100686,2116 Ann Arbor Ave, Austin, TX 78704, USA,30.2504682,-97.7776256
100688,2118 Ann Arbor Ave, Austin, TX 78704, USA,30.2501453,-97.7775812
100689,2111 De Verne St, Austin, TX 78704, USA,30.2495018,-97.779134
100690,2109 De Verne St, Austin, TX 78704, USA,30.24941889999999,-97.778897
100691,2107 De Verne St, Austin, TX 78704, USA,30.2493665,-97.7786647
100692,2105 De Verne St, Austin, TX 78704, USA,30.24932,-97.77850540000001
100693,2103 De Verne St, Austin, TX 78704, USA,30.2492523,-97.778325
100694,2101 De Verne St, Austin, TX 78704, USA,30.2490833,-97.77815509999999
100695,2100 Arpdale St, Austin, TX 78704, USA,30.248861,-97.7783144
100696,2102 Arpdale St, Austin, TX 78704, USA,30.2489735,-97.77849479999999
100697,2104 Arpdale St, Austin, TX 78704, USA,30.2490555,-97.7786222
100698,2106 Arpdale St, Austin, TX 78704, USA,30.2490902,-97.778792
100699,2108 Arpdale St, Austin, TX 78704, USA,30.2491777,-97.779015
100700,2110 Arpdale St, Austin, TX 78704, USA,30.2492466,-97.7791742
100701,2111 Rabb Glen St, Austin, TX 78704, USA,30.250163,-97.778633
100702,2109 Rabb Glen St, Austin, TX 78704, USA,30.2500907,-97.7785373
100703,2107 Rabb Glen St, Austin, TX 78704, USA,30.2500138,-97.778325
100704,2105 Rabb Glen St, Austin, TX 78704, USA,30.249892,-97.7781127
100705,2103 Rabb Glen St, Austin, TX 78704, USA,30.2498151,-97.7779004
100707,2101 Rabb Glen St, Austin, TX 78704, USA,30.2498324,-97.7774855
100708,2102 De Verne St, Austin, TX 78704, USA,30.2495362,-97.77807020000002
100709,2104 De Verne St, Austin, TX 78704, USA,30.249658,-97.77828249999999
100710,2106 De Verne St, Austin, TX 78704, USA,30.2497349,-97.77849479999999
100711,2108 De Verne St, Austin, TX 78704, USA,30.249817,-97.7786222
100712,2110 De Verne St, Austin, TX 78704, USA,30.24989639999999,-97.778792
100713,2015 De Verne St, Austin, TX 78704, USA,30.2489822,-97.77778359999999
100714,2013 De Verne St, Austin, TX 78704, USA,30.2488921,-97.7776032
100715,2011 De Verne St, Austin, TX 78704, USA,30.2488101,-97.7774758
100716,2009 De Verne St, Austin, TX 78704, USA,30.2487331,-97.77726349999999
100717,2007 De Verne St, Austin, TX 78704, USA,30.2486418,-97.77710429999999
100718,2005 De Verne St, Austin, TX 78704, USA,30.2485319,-97.7768814
100719,2003 De Verne St, Austin, TX 78704, USA,30.2484524,-97.7767115
100720,2300 Bluebonnet Ln, Austin, TX 78704, USA,30.2483678,-97.77650849999999
100721,2000 Arpdale St, Austin, TX 78704, USA,30.2480941,-97.7767115
100722,2002 Arpdale St, Austin, TX 78704, USA,30.2481736,-97.7768814
100723,2004 Arpdale St, Austin, TX 78704, USA,30.2482556,-97.7770087
100724,2006 Arpdale St, Austin, TX 78704, USA,30.2483351,-97.7771786
100725,2008 Arpdale St, Austin, TX 78704, USA,30.2484146,-97.7773484
100726,2010 Arpdale St, Austin, TX 78704, USA,30.2484941,-97.77751819999999
100727,2012 Arpdale St, Austin, TX 78704, USA,30.248571,-97.77773049999999
100730,2013 Rabb Glen St, Austin, TX 78704, USA,30.2494498,-97.77726349999999
100731,2011 Rabb Glen St, Austin, TX 78704, USA,30.2494151,-97.7770936
100732,2009 Rabb Glen St, Austin, TX 78704, USA,30.2493356,-97.77692379999999
100733,2007 Rabb Glen St, Austin, TX 78704, USA,30.2492587,-97.7767115
100734,2005 Rabb Glen St, Austin, TX 78704, USA,30.2491344,-97.7765417
100735,2003 Rabb Glen St, Austin, TX 78704, USA,30.2490997,-97.77637179999999
100736,2200 Bluebonnet Ln, Austin, TX 78704, USA,30.2489804,-97.7761171
100737,2204 Bluebonnet Ln, Austin, TX 78704, USA,30.2487439,-97.7763294
100738,2002 De Verne St, Austin, TX 78704, USA,30.2487891,-97.77650980000001
100739,2004 De Verne St, Austin, TX 78704, USA,30.2488674,-97.7767009
100740,2006 De Verne St, Austin, TX 78704, USA,30.2488446,-97.7768973
100741,2008 De Verne St, Austin, TX 78704, USA,30.2490568,-97.7770936
100742,2010 De Verne St, Austin, TX 78704, USA,30.2491811,-97.77726349999999
100743,2012 De Verne St, Austin, TX 78704, USA,30.2492158,-97.7774333
100744,2014 De Verne St, Austin, TX 78704, USA,30.24934,-97.7776032
100745,2100 Paramount Ave, Austin, TX 78704, USA,30.2524255,-97.77768809999999
100746,2102 Paramount Ave, Austin, TX 78704, USA,30.25215099999999,-97.777875
100747,2104 Paramount Ave, Austin, TX 78704, USA,30.2519574,-97.77802779999999
100748,2106 Paramount Ave, Austin, TX 78704, USA,30.25171409999999,-97.7781658
100749,2108 Paramount Ave, Austin, TX 78704, USA,30.2515155,-97.7783037
100750,2110 Paramount Ave, Austin, TX 78704, USA,30.2513051,-97.77845239999999
100751,2112 Paramount Ave, Austin, TX 78704, USA,30.2511209,-97.7785373
100752,2114 Paramount Ave, Austin, TX 78704, USA,30.2509342,-97.7786647
100753,2116 Paramount Ave, Austin, TX 78704, USA,30.2507027,-97.778792
100754,2202 Rabb Glen St, Austin, TX 78704, USA,30.2508219,-97.77904679999999
100756,2121 Rabb Rd, Austin, TX 78704, USA,30.2509834,-97.779344
100758,2119 Rabb Rd, Austin, TX 78704, USA,30.2511676,-97.77925909999999
100759,2117 Rabb Rd, Austin, TX 78704, USA,30.2514042,-97.77904679999999
100761,2115 Rabb Rd, Austin, TX 78704, USA,30.25154359999999,-97.77896190000001
100762,2113 Rabb Rd, Austin, TX 78704, USA,30.251601,-97.7787496
100764,2111 Rabb Rd, Austin, TX 78704, USA,30.25180079999999,-97.7785904
100766,2109 Rabb Rd, Austin, TX 78704, USA,30.252056,-97.7784417
100767,2105 Rabb Rd, Austin, TX 78704, USA,30.2524249,-97.77845239999999
100769,2107 Rabb Rd, Austin, TX 78704, USA,30.2522352,-97.7784417
100771,2003 Rabb Rd, Austin, TX 78704, USA,30.2531769,-97.7778579
100772,1904 Paramount Ave, Austin, TX 78704, USA,30.2538374,-97.7765417
100774,2000 Paramount Ave, Austin, TX 78704, USA,30.2532721,-97.7770087
