ID,Address,City,State,Country,Lat,Long
100775,2002 Paramount Ave, Austin, TX 78704, USA,30.25303809999999,-97.7771786
100777,2001 Rabb Rd, Austin, TX 78704, USA,30.2533792,-97.7776562
100778,1913 Rabb Rd, Austin, TX 78704, USA,30.2535554,-97.77751819999999
100779,1911 Rabb Rd, Austin, TX 78704, USA,30.2536923,-97.7774758
100784,2111 Ann Arbor Ave, Austin, TX 78704, USA,30.2505847,-97.7770087
100785,2124 Bluebonnet Ln, Austin, TX 78704, USA,30.249904,-97.77565
100786,2132 Bluebonnet Ln, Austin, TX 78704, USA,30.2493911,-97.7759897
100787,2005 Meadowridge Dr, Austin, TX 78704, USA,30.250058,-97.7760746
100788,2007 Meadowridge Dr, Austin, TX 78704, USA,30.2501747,-97.77637179999999
100790,2009 Meadowridge Dr, Austin, TX 78704, USA,30.25028409999999,-97.7766096
100793,2004 Rabb Glen St, Austin, TX 78704, USA,30.2496742,-97.77629240000002
100794,2006 Rabb Glen St, Austin, TX 78704, USA,30.2496402,-97.77650980000001
100795,2008 Rabb Glen St, Austin, TX 78704, USA,30.2496643,-97.77666909999999
100797,2109 Ann Arbor Ave, Austin, TX 78704, USA,30.2509084,-97.77683890000002
100798,2107 Ann Arbor Ave, Austin, TX 78704, USA,30.2510951,-97.7767115
100799,2105 Ann Arbor Ave, Austin, TX 78704, USA,30.25128429999999,-97.7765417
100800,2013 Holland Ave, Austin, TX 78704, USA,30.2511601,-97.77637179999999
100801,2011 Holland Ave, Austin, TX 78704, USA,30.2510383,-97.7761596
100802,2009 Holland Ave, Austin, TX 78704, USA,30.2509191,-97.77590479999999
100803,2007 Holland Ave, Austin, TX 78704, USA,30.2508844,-97.77573500000001
100804,2005 Holland Ave, Austin, TX 78704, USA,30.2507153,-97.7755651
100805,2003 Holland Ave, Austin, TX 78704, USA,30.2506409,-97.7753104
100806,2001 Holland Ave, Austin, TX 78704, USA,30.25053,-97.77511
100807,2110 Bluebonnet Ln, Austin, TX 78704, USA,30.250238,-97.775325
100808,2002 Meadowridge Dr, Austin, TX 78704, USA,30.2503147,-97.7755227
100809,2004 Meadowridge Dr, Austin, TX 78704, USA,30.250439,-97.77569249999999
100811,2006 Meadowridge Dr, Austin, TX 78704, USA,30.2505489,-97.7759154
100815,2010 Meadowridge Dr, Austin, TX 78704, USA,30.25071719999999,-97.7762869
100817,2012 Meadowridge Dr, Austin, TX 78704, USA,30.250838,-97.77653699999999
100818,2000 Bluebonnet Ln, Austin, TX 78704, USA,30.25177799999999,-97.775289
100819,2100 Bluebonnet Ln, Austin, TX 78704, USA,30.25093,-97.774839
100820,2002 Holland Ave, Austin, TX 78704, USA,30.2510642,-97.7749707
100821,2004 Holland Ave, Austin, TX 78704, USA,30.2511834,-97.77522549999999
100822,2006 Holland Ave, Austin, TX 78704, USA,30.25117329999999,-97.7753953
100823,2008 Holland Ave, Austin, TX 78704, USA,30.2513373,-97.77565
100824,2010 Holland Ave, Austin, TX 78704, USA,30.2514193,-97.7757774
100825,2012 Holland Ave, Austin, TX 78704, USA,30.2514963,-97.7759897
100826,2014 Holland Ave, Austin, TX 78704, USA,30.2516629,-97.776202
100827,2103 Ann Arbor Ave, Austin, TX 78704, USA,30.2517423,-97.77637179999999
100830,1417 S 1st St, Austin, TX 78704, USA,30.2500811,-97.7545514
100833,1413 S 1st St, Austin, TX 78704, USA,30.2504394,-97.7545514
100835,1209 S 1st St, Austin, TX 78704, USA,30.25161,-97.753956
100836,1207 S 1st St, Austin, TX 78704, USA,30.2517066,-97.75400599999999
100837,1311 S 1st St, Austin, TX 78704, USA,30.2507232,-97.7542967
100838,1102 S Congress Ave, Austin, TX 78704, USA,30.2530439,-97.7511677
100840,1215 Newton St, Austin, TX 78704, USA,30.2516813,-97.75022200000001
100841,1211 Newton St, Austin, TX 78704, USA,30.2518575,-97.7500841
100842,1209 Newton St, Austin, TX 78704, USA,30.2519626,-97.7500098
100843,1207 Newton St, Austin, TX 78704, USA,30.2520573,-97.7499249
100844,1205 Newton St, Austin, TX 78704, USA,30.2521941,-97.7498825
100845,1203 Newton St, Austin, TX 78704, USA,30.2523217,-97.74980819999999
100846,1201 Newton St, Austin, TX 78704, USA,30.2524256,-97.7497552
100847,115 Nellie St, Austin, TX 78704, USA,30.25238539999999,-97.7494899
100848,115 Nellie St, Austin, TX 78704, USA,30.25238539999999,-97.7494899
100849,115 Nellie St, Austin, TX 78704, USA,30.25238539999999,-97.7494899
100850,115 Nellie St, Austin, TX 78704, USA,30.25238539999999,-97.7494899
100851,1200 S Congress Ave, Austin, TX 78704, USA,30.2522713,-97.74896679999999
100852,1220 S Congress Ave, Austin, TX 78704, USA,30.251717,-97.7491
100854,1613 Bouldin Ave, Austin, TX 78704, USA,30.2497796,-97.758881
100855,1611 Bouldin Ave, Austin, TX 78704, USA,30.249919,-97.7587961
100856,1607 Bouldin Ave, Austin, TX 78704, USA,30.2501007,-97.75875359999999
100857,1607 Bouldin Ave, Austin, TX 78704, USA,30.2501007,-97.75875359999999
100858,1601 Bouldin Ave, Austin, TX 78704, USA,30.2504243,-97.7585838
100859,1600 S 3rd St, Austin, TX 78704, USA,30.2503076,-97.7582867
100860,1602 S 3rd St, Austin, TX 78704, USA,30.2501707,-97.7583291
100861,1604 S 3rd St, Austin, TX 78704, USA,30.249989,-97.75837159999999
100862,1606 S 3rd St, Austin, TX 78704, USA,30.2498546,-97.75837159999999
100863,1608 S 3rd St, Austin, TX 78704, USA,30.2497046,-97.7584459
100864,1509 Bouldin Ave, Austin, TX 78704, USA,30.2507429,-97.75849889999999
100865,1507 Bouldin Ave, Austin, TX 78704, USA,30.2508375,-97.758414
100867,1501 Bouldin Ave, Austin, TX 78704, USA,30.2511662,-97.7581593
100868,1506 S 3rd St, Austin, TX 78704, USA,30.2507276,-97.7581912
100869,800 W Monroe St, Austin, TX 78704, USA,30.2505907,-97.7582336
100870,1503 Bouldin Ave, Austin, TX 78704, USA,30.251069,-97.7582867
100871,1502 S 3rd St, Austin, TX 78704, USA,30.2509895,-97.75811689999999
100872,1411 Bouldin Ave, Austin, TX 78704, USA,30.2514822,-97.75811689999999
100873,1409 Bouldin Ave, Austin, TX 78704, USA,30.25160899999999,-97.75792899999999
100874,1401 Bouldin Ave, Austin, TX 78704, USA,30.25175,-97.7577561
100876,810 Jewell St, Austin, TX 78704, USA,30.25141,-97.757564
100877,805 W Elizabeth St, Austin, TX 78704, USA,30.2515992,-97.7570875
100878,801 W Elizabeth St, Austin, TX 78704, USA,30.2514681,-97.7568435
100879,1404 S 3rd St, Austin, TX 78704, USA,30.2513156,-97.7569602
100880,803 W Elizabeth St, Austin, TX 78704, USA,30.25145809999999,-97.7570133
100881,817 W Gibson St, Austin, TX 78704, USA,30.2526896,-97.7573953
100882,815 W Gibson St, Austin, TX 78704, USA,30.2526997,-97.75722549999999
100883,811 W Gibson St, Austin, TX 78704, USA,30.2526755,-97.75706629999999
100884,807 W Gibson St, Austin, TX 78704, USA,30.2524611,-97.75671609999999
100885,805 W Gibson St, Austin, TX 78704, USA,30.25238839999999,-97.75662059999999
100886,801 W Gibson St, Austin, TX 78704, USA,30.252327,-97.7563629
100887,1304 S 3rd St, Austin, TX 78704, USA,30.2520887,-97.75638719999999
100888,800 W Elizabeth St, Austin, TX 78704, USA,30.2518521,-97.7565994
100889,802 W Elizabeth St, Austin, TX 78704, USA,30.2518894,-97.7567267
100890,804 W Elizabeth St, Austin, TX 78704, USA,30.2519241,-97.7568965
100891,806 W Elizabeth St, Austin, TX 78704, USA,30.25199559999999,-97.7570133
100892,808 W Elizabeth St, Austin, TX 78704, USA,30.2520776,-97.7571406
100893,810 W Elizabeth St, Austin, TX 78704, USA,30.2521149,-97.7572679
100894,812 W Elizabeth St, Austin, TX 78704, USA,30.2521521,-97.7573953
100895,816 W Elizabeth St, Austin, TX 78704, USA,30.2522758,-97.7576764
100896,809 W Gibson St, Austin, TX 78704, USA,30.2525804,-97.75697079999999
100897,1203 Bouldin Ave, Austin, TX 78704, USA,30.2534246,-97.7568965
100898,1201 Bouldin Ave, Austin, TX 78704, USA,30.2535416,-97.75681159999999
100899,813 W James St, Austin, TX 78704, USA,30.2534541,-97.75658879999999
100900,811 W James St, Austin, TX 78704, USA,30.253372,-97.75646139999999
100901,809 W James St, Austin, TX 78704, USA,30.25333729999999,-97.75629169999999
100902,807 W James St, Austin, TX 78704, USA,30.253209,-97.7562219
100903,803 W James St, Austin, TX 78704, USA,30.2530867,-97.75617489999999
100905,1200 S 3rd St, Austin, TX 78704, USA,30.2531093,-97.7557929
100906,804 W Gibson St, Austin, TX 78704, USA,30.2527525,-97.75633409999999
100907,806 W Gibson St, Austin, TX 78704, USA,30.2528451,-97.7564721
100908,808 W Gibson St, Austin, TX 78704, USA,30.2528693,-97.7566312
100909,810 W Gibson St, Austin, TX 78704, USA,30.2529407,-97.756748
100910,812 W Gibson St, Austin, TX 78704, USA,30.2529792,-97.7568541
100911,814 W Gibson St, Austin, TX 78704, USA,30.2530731,-97.75697079999999
100912,816 W Gibson St, Austin, TX 78704, USA,30.2531551,-97.7570982
100913,802 W Gibson St, Austin, TX 78704, USA,30.2526798,-97.75623859999999
100914,1206 S 3rd St, Austin, TX 78704, USA,30.2527845,-97.75598389999999
100915,1206 S 3rd St, Austin, TX 78704, USA,30.2527845,-97.75598389999999
100916,800 W Gibson St, Austin, TX 78704, USA,30.2526307,-97.7561219
100918,815 Columbus St, Austin, TX 78704, USA,30.2544546,-97.75633409999999
100919,813 Columbus St, Austin, TX 78704, USA,30.2544224,-97.7561219
100921,809 Columbus St, Austin, TX 78704, USA,30.2542689,-97.7558778
100922,807 Columbus St, Austin, TX 78704, USA,30.2541315,-97.75573990000001
100923,805 Columbus St, Austin, TX 78704, USA,30.2541086,-97.75555949999999
100924,1100 S 3rd St, Austin, TX 78704, USA,30.2539805,-97.7554533
100925,1122 S 3rd St, Austin, TX 78704, USA,30.2538381,-97.7554003
100926,800 W James St, Austin, TX 78704, USA,30.253469,-97.75555
100927,804 W James St, Austin, TX 78704, USA,30.2535889,-97.75582469999999
100928,806 W James St, Austin, TX 78704, USA,30.2536237,-97.7559945
100929,808 W James St, Austin, TX 78704, USA,30.25370819999999,-97.75607939999999
100930,810 W James St, Austin, TX 78704, USA,30.2537548,-97.75623859999999
100931,812 W James St, Austin, TX 78704, USA,30.2538275,-97.75633409999999
100932,814 W James St, Austin, TX 78704, USA,30.2538622,-97.7565039
100933,816 W James St, Austin, TX 78704, USA,30.2539125,-97.7565994
100934,1609 S 3rd St, Austin, TX 78704, USA,30.2495768,-97.7579577
100936,1605 S 3rd St, Austin, TX 78704, USA,30.2498232,-97.7579577
100937,721 W Monroe St, Austin, TX 78704, USA,30.2501392,-97.7579153
100938,719 W Monroe St, Austin, TX 78704, USA,30.2501045,-97.7577455
100939,717 W Monroe St, Austin, TX 78704, USA,30.2500343,-97.75760749999999
100940,715 W Monroe St, Austin, TX 78704, USA,30.249997,-97.75748019999999
100941,711 W Monroe St, Austin, TX 78704, USA,30.2499623,-97.7573104
100942,709 W Monroe St, Austin, TX 78704, USA,30.2498803,-97.757183
100943,707 W Monroe St, Austin, TX 78704, USA,30.2498456,-97.7570133
100944,705 W Monroe St, Austin, TX 78704, USA,30.2498083,-97.7568859
100946,1604 S 2nd St, Austin, TX 78704, USA,30.2494668,-97.7567904
100947,1606 S 2nd St, Austin, TX 78704, USA,30.24935229999999,-97.75683289999999
100948,1608 S 2nd St, Austin, TX 78704, USA,30.249226,-97.7568859
100951,809 Jewell St, Austin, TX 78704, USA,30.2509674,-97.7577349
100953,807 Jewell St, Austin, TX 78704, USA,30.2509284,-97.7574483
100954,803 Jewell St, Austin, TX 78704, USA,30.2508607,-97.7572679
100955,801 Jewell St, Austin, TX 78704, USA,30.250826,-97.7570982
100956,711 Jewell St, Austin, TX 78704, USA,30.2507887,-97.75697079999999
100957,709 Jewell St, Austin, TX 78704, USA,30.2507092,-97.756801
100959,707 Jewell St, Austin, TX 78704, USA,30.2506297,-97.7566312
100960,705 Jewell St, Austin, TX 78704, USA,30.2505552,-97.7563766
100962,614 W Monroe St, Austin, TX 78704, USA,30.2501646,-97.7561643
100963,616 W Monroe St, Austin, TX 78704, USA,30.2501242,-97.7563631
100964,700 W Monroe St, Austin, TX 78704, USA,30.250245,-97.756506
100965,702 W Monroe St, Austin, TX 78704, USA,30.25021899999999,-97.75675860000001
100967,706 W Monroe St, Austin, TX 78704, USA,30.2503358,-97.7570557
100968,708 W Monroe St, Austin, TX 78704, USA,30.2503599,-97.7572149
100969,710 W Monroe St, Austin, TX 78704, USA,30.25037349999999,-97.75736339999999
100970,712 W Monroe St, Austin, TX 78704, USA,30.2504425,-97.7575226
100973,701 Jewell St, Austin, TX 78704, USA,30.2505205,-97.7562068
100975,707 W Elizabeth St, Austin, TX 78704, USA,30.2511873,-97.75629169999999
100976,705 W Elizabeth St, Austin, TX 78704, USA,30.25115259999999,-97.7561219
100977,703 W Elizabeth St, Austin, TX 78704, USA,30.251068,-97.75603699999999
100979,609 W Elizabeth St, Austin, TX 78704, USA,30.2508667,-97.75565499999999
100980,702 Jewell St, Austin, TX 78704, USA,30.2508234,-97.75619619999999
100981,706 Jewell St, Austin, TX 78704, USA,30.2508712,-97.75633409999999
100982,708 Jewell St, Austin, TX 78704, USA,30.2509482,-97.7565463
100983,716 Jewell St, Austin, TX 78704, USA,30.2509855,-97.7566737
100984,711 W Elizabeth St, Austin, TX 78704, USA,30.2513066,-97.7565463
100985,709 W Elizabeth St, Austin, TX 78704, USA,30.2513036,-97.7564084
100986,1404 S 1st St, Austin, TX 78704, USA,30.25052539999999,-97.75519820000001
100987,W Elizabeth St, Austin, TX 78704, USA,30.2506669,-97.7546771
100990,709 W Gibson St, Austin, TX 78704, USA,30.2521058,-97.7559096
100991,707 W Gibson St, Austin, TX 78704, USA,30.2520238,-97.75578229999999
100992,705 W Gibson St, Austin, TX 78704, USA,30.2519442,-97.75561250000001
100993,607 W Gibson St, Austin, TX 78704, USA,30.251546,-97.754964
100994,605 W Gibson St, Austin, TX 78704, USA,30.251491,-97.754615
100995,1302 S 1st St, Austin, TX 78704, USA,30.2512904,-97.7545514
100996,1308 S 1st St, Austin, TX 78704, USA,30.251278,-97.75474
100998,608 W Elizabeth St, Austin, TX 78704, USA,30.2512029,-97.7552729
100999,610 W Elizabeth St, Austin, TX 78704, USA,30.2512376,-97.75544269999999
101000,612 W Elizabeth St, Austin, TX 78704, USA,30.2513222,-97.7555276
101001,700 W Elizabeth St, Austin, TX 78704, USA,30.2513569,-97.7556974
101002,702 W Elizabeth St, Austin, TX 78704, USA,30.251452,-97.7557929
101003,704 W Elizabeth St, Austin, TX 78704, USA,30.2515117,-97.7559203
101004,706 W Elizabeth St, Austin, TX 78704, USA,30.2515582,-97.75607939999999
101005,708 W Elizabeth St, Austin, TX 78704, USA,30.251664,-97.756146
101006,710 W Elizabeth St, Austin, TX 78704, USA,30.2516669,-97.7563235
101007,701 W Gibson St, Austin, TX 78704, USA,30.251767,-97.75541400000002
101008,1205 S 3rd St, Austin, TX 78704, USA,30.25264529999999,-97.75568679999999
101009,1203 S 3rd St, Austin, TX 78704, USA,30.2527555,-97.7555276
101010,1201 S 3rd St, Austin, TX 78704, USA,30.2529241,-97.755517
101011,705 W James St, Austin, TX 78704, USA,30.25275,-97.75528500000001
101012,703 W James St, Austin, TX 78704, USA,30.252701,-97.75518799999999
101013,704 W James St, Austin, TX 78704, USA,30.252861,-97.754561
101014,706 W James St, Austin, TX 78704, USA,30.253264,-97.755127
101015,708 W James St, Austin, TX 78704, USA,30.253324,-97.75525599999999
101017,1107 S 3rd St, Austin, TX 78704, USA,30.2537132,-97.75505009999999
101018,1105 S 3rd St, Austin, TX 78704, USA,30.2538209,-97.7549334
101019,1103 S 3rd St, Austin, TX 78704, USA,30.2539671,-97.75492279999999
101020,1101 S 3rd St, Austin, TX 78704, USA,30.2540605,-97.75485909999999
101021,1005 S 3rd St, Austin, TX 78704, USA,30.2541986,-97.75479539999999
101026,1108 S 1st St, Austin, TX 78704, USA,30.2530213,-97.75388459999999
101027,1110 S 1st St, Austin, TX 78704, USA,30.252759,-97.7539571
101028,1112 S 1st St, Austin, TX 78704, USA,30.2525798,-97.7539571
101029,1114 S 1st St, Austin, TX 78704, USA,30.2524747,-97.7540314
101030,1200 S 1st St, Austin, TX 78704, USA,30.2524012,-97.7541375
101031,1202 S 1st St, Austin, TX 78704, USA,30.252531,-97.75475899999999
101032,W Gibson St, Austin, TX 78704, USA,30.2523895,-97.7560494
101033,608 W Gibson St, Austin, TX 78704, USA,30.252056,-97.754803
101035,700 W Gibson St, Austin, TX 78704, USA,30.2522052,-97.7551774
101036,704 W Gibson St, Austin, TX 78704, USA,30.2523599,-97.7554003
101038,710 W Gibson St, Austin, TX 78704, USA,30.2525046,-97.7557929
101041,1100 S 2nd St, Austin, TX 78704, USA,30.2536297,-97.7543816
101042,1104 S 2nd St, Austin, TX 78704, USA,30.2534878,-97.75450889999999
101044,702 W Gibson St, Austin, TX 78704, USA,30.2522449,-97.7552623
101045,W Gibson St, Austin, TX 78704, USA,30.2523895,-97.7560494
101046,1611 S 2nd St, Austin, TX 78704, USA,30.248993,-97.7564721
101047,1609 S 2nd St, Austin, TX 78704, USA,30.2491193,-97.756419
101048,1607 S 2nd St, Austin, TX 78704, USA,30.24926679999999,-97.75638719999999
101049,1605 S 2nd St, Austin, TX 78704, USA,30.2494273,-97.7563235
101050,613 W Monroe St, Austin, TX 78704, USA,30.2495155,-97.75618659999999
101051,1600 S 1st St, Austin, TX 78704, USA,30.2488722,-97.7556762
101053,1506 S 1st St, Austin, TX 78704, USA,30.2497222,-97.7553154
101054,1502 S 1st St, Austin, TX 78704, USA,30.250068,-97.7555276
101055,1500 S 1st St, Austin, TX 78704, USA,30.2501747,-97.75505009999999
101056,2011 Barton Pkwy, Austin, TX 78704, USA,30.25425169999999,-97.7808726
101057,2009 Barton Pkwy, Austin, TX 78704, USA,30.25448579999999,-97.7807028
101058,2007 Barton Pkwy, Austin, TX 78704, USA,30.25467,-97.7806179
101060,2004 Westridge Dr, Austin, TX 78704, USA,30.2544814,-97.78002339999999
101063,2006 Westridge Dr, Austin, TX 78704, USA,30.2543525,-97.78011889999999
101065,2008 Westridge Dr, Austin, TX 78704, USA,30.2542448,-97.78023569999999
101066,2010 Westridge Dr, Austin, TX 78704, USA,30.2540513,-97.78028880000001
101067,2012 Westridge Dr, Austin, TX 78704, USA,30.2539685,-97.7803631
101068,2004 Arthur Ln, Austin, TX 78704, USA,30.25388019999999,-97.7788345
101069,2006 Arthur Ln, Austin, TX 78704, USA,30.2536462,-97.7790043
101070,2008 Arthur Ln, Austin, TX 78704, USA,30.2534096,-97.7792166
101071,2316 Wilke Dr, Austin, TX 78704, USA,30.2537157,-97.77990659999999
101072,2011 Westridge Dr, Austin, TX 78704, USA,30.2538272,-97.7797262
101074,2009 Westridge Dr, Austin, TX 78704, USA,30.2539641,-97.77968369999999
101076,2007 Westridge Dr, Austin, TX 78704, USA,30.254101,-97.7796413
101077,2005 Westridge Dr, Austin, TX 78704, USA,30.254243,-97.7795139
101079,2305 Wilke Dr, Austin, TX 78704, USA,30.2528274,-97.7792166
101081,2100 Rabb Rd, Austin, TX 78704, USA,30.2527529,-97.77896190000001
101083,2102 Rabb Rd, Austin, TX 78704, USA,30.2525687,-97.77904679999999
101086,2302 Fortune Dr, Austin, TX 78704, USA,30.2525908,-97.7794289
101087,2304 Fortune Dr, Austin, TX 78704, USA,30.2527151,-97.7795988
101088,2306 Fortune Dr, Austin, TX 78704, USA,30.2528368,-97.77981109999999
101089,2308 Fortune Dr, Austin, TX 78704, USA,30.2529611,-97.7799809
101090,2310 Fortune Dr, Austin, TX 78704, USA,30.2530803,-97.78023569999999
101093,2313 Wilke Dr, Austin, TX 78704, USA,30.2532273,-97.78002339999999
101095,2311 Wilke Dr, Austin, TX 78704, USA,30.2531131,-97.77968369999999
101098,2007 Arthur Ln, Austin, TX 78704, USA,30.2534707,-97.7783781
101099,2005 Arthur Ln, Austin, TX 78704, USA,30.2535995,-97.77828249999999
101100,2006 Barton Pkwy, Austin, TX 78704, USA,30.2547791,-97.7810425
101101,2008 Barton Pkwy, Austin, TX 78704, USA,30.2545818,-97.78115919999999
101102,2502 Wilke Dr, Austin, TX 78704, USA,30.2546567,-97.7815945
101103,2504 Wilke Dr, Austin, TX 78704, USA,30.2547455,-97.78179620000002
101104,2506 Wilke Dr, Austin, TX 78704, USA,30.2548554,-97.7820191
101105,2005 Barton Hills Dr, Austin, TX 78704, USA,30.2552288,-97.78176429999999
101106,2601 Rockingham Dr, Austin, TX 78704, USA,30.2511611,-97.78388749999999
101107,2505 Rockingham Dr, Austin, TX 78704, USA,30.2512633,-97.7836751
101108,2503 Rockingham Dr, Austin, TX 78704, USA,30.2513232,-97.7834204
101109,2501 Rockingham Dr, Austin, TX 78704, USA,30.2512961,-97.78312310000001
101110,2701 Rock Terrace Dr, Austin, TX 78704, USA,30.2518424,-97.784482
101111,2605 Rock Terrace Dr, Austin, TX 78704, USA,30.2519023,-97.78422719999999
101112,2603 Rock Terrace Dr, Austin, TX 78704, USA,30.2520493,-97.7840149
101113,2601 Rock Terrace Dr, Austin, TX 78704, USA,30.25206189999999,-97.7838025
101114,2505 Rock Terrace Dr, Austin, TX 78704, USA,30.25210329999999,-97.7834841
101115,2503 Rock Terrace Dr, Austin, TX 78704, USA,30.2520998,-97.78316559999999
101116,2501 Rock Terrace Dr, Austin, TX 78704, USA,30.2520651,-97.7829957
101117,2500 Rockingham Dr, Austin, TX 78704, USA,30.2517043,-97.7830382
101118,2502 Rockingham Dr, Austin, TX 78704, USA,30.2517314,-97.7833354
101119,2504 Rockingham Dr, Austin, TX 78704, USA,30.2516689,-97.7836327
101120,2600 Rockingham Dr, Austin, TX 78704, USA,30.2516513,-97.78392989999999
101121,2602 Rockingham Dr, Austin, TX 78704, USA,30.2515465,-97.7841847
101122,2722 Barton Skyway, Austin, TX 78704, USA,30.25264439999999,-97.78492779999999
101123,2123 Barton Hills Dr, Austin, TX 78704, USA,30.2526697,-97.78450319999999
101124,2121 Barton Hills Dr, Austin, TX 78704, USA,30.2528006,-97.7841847
101125,2119 Barton Hills Dr, Austin, TX 78704, USA,30.2529104,-97.783845
101126,2117 Barton Hills Dr, Austin, TX 78704, USA,30.2530202,-97.78350530000002
101127,2505 Homedale Dr, Austin, TX 78704, USA,30.2529458,-97.78325050000001
101128,2503 Homedale Dr, Austin, TX 78704, USA,30.2528832,-97.78298509999999
101129,2501 Homedale Dr, Austin, TX 78704, USA,30.2528442,-97.7826985
101130,2500 Rock Terrace Dr, Austin, TX 78704, USA,30.2525362,-97.782794
101131,2502 Rock Terrace Dr, Austin, TX 78704, USA,30.2525528,-97.7830807
101132,2504 Rock Terrace Dr, Austin, TX 78704, USA,30.2525326,-97.7834204
101133,2600 Rock Terrace Dr, Austin, TX 78704, USA,30.2525149,-97.78371759999999
101134,2602 Rock Terrace Dr, Austin, TX 78704, USA,30.2524549,-97.7839724
101135,2604 Rock Terrace Dr, Austin, TX 78704, USA,30.25238989999999,-97.7843121
101136,2700 Rock Terrace Dr, Austin, TX 78704, USA,30.2522379,-97.7846093
101137,2704 Rock Terrace Dr, Austin, TX 78704, USA,30.252152,-97.784981
101138,2109 Barton Hills Dr, Austin, TX 78704, USA,30.2537456,-97.782794
101139,2503 Barhill Dr, Austin, TX 78704, USA,30.2537003,-97.78261359999999
101140,2108 Barton Pkwy, Austin, TX 78704, USA,30.2535295,-97.78228449999999
101141,2500 Homedale Dr, Austin, TX 78704, USA,30.2532127,-97.78252859999999
101142,2502 Homedale Dr, Austin, TX 78704, USA,30.2533032,-97.7828896
101143,2115 Barton Hills Dr, Austin, TX 78704, USA,30.2533645,-97.7831762
101144,2500 Barhill Dr, Austin, TX 78704, USA,30.2539173,-97.78197660000001
101145,2502 Barhill Dr, Austin, TX 78704, USA,30.2540136,-97.7822147
101146,2504 Barhill Dr, Austin, TX 78704, USA,30.2540687,-97.7824437
101147,2505 Wilke Dr, Austin, TX 78704, USA,30.2544844,-97.78223140000001
101148,2503 Wilke Dr, Austin, TX 78704, USA,30.2543652,-97.78197660000001
101149,2501 Wilke Dr, Austin, TX 78704, USA,30.2542883,-97.78176429999999
101150,2409 Arpdale St, Austin, TX 78704, USA,30.2504628,-97.78282589999999
101151,2407 Arpdale St, Austin, TX 78704, USA,30.2503909,-97.78252859999999
101152,2405 Arpdale St, Austin, TX 78704, USA,30.2503165,-97.78227389999999
101153,2403 Arpdale St, Austin, TX 78704, USA,30.250242,-97.7820191
101154,2401 Arpdale St, Austin, TX 78704, USA,30.2501228,-97.78176429999999
101155,2400 Arpdale St, Austin, TX 78704, USA,30.2504217,-97.78176599999999
101156,2402 Arpdale St, Austin, TX 78704, USA,30.2506925,-97.78197660000001
101157,2404 Arpdale St, Austin, TX 78704, USA,30.2507221,-97.78223140000001
101158,2406 Arpdale St, Austin, TX 78704, USA,30.2508388,-97.78252859999999
101159,2405 Rockingham Cir, Austin, TX 78704, USA,30.251143,-97.78249679999999
101160,2405 Rockingham Cir, Austin, TX 78704, USA,30.251143,-97.78249679999999
101161,2401 Rockingham Cir, Austin, TX 78704, USA,30.2509688,-97.78184929999999
101162,2400 Rockingham Cir, Austin, TX 78704, USA,30.25117239999999,-97.7816263
101163,2402 Rockingham Cir, Austin, TX 78704, USA,30.2514217,-97.78176429999999
101164,2404 Rockingham Cir, Austin, TX 78704, USA,30.2514987,-97.78197660000001
101165,2406 Rockingham Cir, Austin, TX 78704, USA,30.2515681,-97.78231629999999
101166,2405 Rock Terrace Cir, Austin, TX 78704, USA,30.2519314,-97.78223140000001
101167,2403 Rock Terrace Cir, Austin, TX 78704, USA,30.2518122,-97.78197660000001
101168,2401 Rock Terrace Cir, Austin, TX 78704, USA,30.2517403,-97.7816794
101169,2400 Rock Terrace Cir, Austin, TX 78704, USA,30.2518924,-97.7813822
101170,2402 Rock Terrace Cir, Austin, TX 78704, USA,30.2521535,-97.78150959999999
101171,2404 Rock Terrace Cir, Austin, TX 78704, USA,30.2522702,-97.7818068
101172,2406 Rock Terrace Cir, Austin, TX 78704, USA,30.2522898,-97.78223140000001
